,episode_scores
930,125.52275430092455
931,125.52275430092455
932,125.52275430092455
933,125.52275430092455
934,125.52275430092455
935,125.52275430092455
936,125.52275430092455
937,125.52275430092455
938,125.52275430092455
939,125.52275430092455
940,125.52275430092455
941,125.52275430092455
942,125.52275430092455
943,125.52275430092455
944,125.52275430092455
945,125.52275430092455
946,125.52275430092455
947,125.52275430092455
948,125.52275430092455
949,125.52275430092455
950,125.52275430092455
951,125.52275430092455
952,125.52275430092455
953,125.52275430092455
954,125.52275430092455
955,125.52275430092455
956,125.52275430092455
957,125.52275430092455
958,125.52275430092455
959,125.52275430092455
960,125.52275430092455
961,125.52275430092455
962,125.52275430092455
963,125.52275430092455
964,125.52275430092455
965,125.52275430092455
966,125.52275430092455
967,125.52275430092455
968,125.52275430092455
969,125.52275430092455
970,125.52275430092455
971,125.52275430092455
972,125.52275430092455
973,125.52275430092455
974,125.52275430092455
975,125.52275430092455
976,125.52275430092455
977,125.52275430092455
978,125.52275430092455
979,125.52275430092455
980,125.52275430092455
981,125.52275430092455
982,125.52275430092455
983,125.52275430092455
984,125.52275430092455
985,125.52275430092455
986,125.52275430092455
987,125.52275430092455
988,125.52275430092455
989,125.52275430092455
990,125.52275430092455
991,125.52275430092455
992,125.52275430092455
993,125.52275430092455
994,125.52275430092455
995,125.52275430092455
996,125.52275430092455
997,125.52275430092455
998,125.52275430092455
999,125.52275430092455
1000,125.52275430092455
1001,125.52275430092455
1002,125.52275430092455
1003,125.52275430092455
1004,125.52275430092455
1005,125.52275430092455
1006,125.52275430092455
1007,125.52275430092455
1008,125.52275430092455
1009,125.52275430092455
1010,125.52275430092455
1011,125.52275430092455
1012,125.52275430092455
1013,125.52275430092455
1014,125.52275430092455
1015,125.52275430092455
1016,125.52275430092455
1017,125.52275430092455
1018,125.52275430092455
1019,125.52275430092455
1020,125.52275430092455
1021,125.52275430092455
1022,125.52275430092455
1023,125.52275430092455
1024,125.52275430092455
1025,125.52275430092455
1026,125.52275430092455
1027,125.52275430092455
1028,125.52275430092455
1029,125.52275430092455
1030,125.52275430092455
1031,125.52275430092455
1032,125.52275430092455
1033,125.52275430092455
1034,125.52275430092455
1035,125.52275430092455
1036,125.52275430092455
1037,125.52275430092455
1038,125.52275430092455
1039,125.52275430092455
1040,125.52275430092455
1041,125.52275430092455
1042,125.52275430092455
1043,125.52275430092455
1044,125.52275430092455
1045,125.52275430092455
1046,125.52275430092455
1047,125.52275430092455
1048,125.52275430092455
1049,125.52275430092455
1050,125.52275430092455
1051,125.52275430092455
1052,125.52275430092455
1053,125.52275430092455
1054,125.52275430092455
1055,125.52275430092455
1056,125.52275430092455
1057,125.52275430092455
1058,125.52275430092455
1059,125.52275430092455
1060,125.52275430092455
1061,125.52275430092455
1062,125.52275430092455
1063,125.52275430092455
1064,125.52275430092455
1065,125.52275430092455
1066,125.52275430092455
1067,125.52275430092455
1068,125.52275430092455
1069,125.52275430092455
1070,125.52275430092455
1071,125.52275430092455
1072,125.52275430092455
1073,125.52275430092455
1074,125.52275430092455
1075,125.52275430092455
1076,125.52275430092455
1077,125.52275430092455
1078,125.52275430092455
1079,125.52275430092455
1080,125.52275430092455
1081,125.52275430092455
1082,125.52275430092455
1083,125.52275430092455
1084,125.52275430092455
1085,125.52275430092455
1086,125.52275430092455
1087,125.52275430092455
1088,125.52275430092455
1089,125.52275430092455
1090,125.52275430092455
1091,125.52275430092455
1092,125.52275430092455
1093,125.52275430092455
1094,125.52275430092455
1095,125.52275430092455
1096,125.52275430092455
1097,125.52275430092455
1098,125.52275430092455
1099,125.52275430092455
1100,125.52275430092455
1101,125.52275430092455
1102,125.52275430092455
1103,125.52275430092455
1104,125.52275430092455
1105,125.52275430092455
1106,125.52275430092455
1107,125.52275430092455
1108,125.52275430092455
1109,125.52275430092455
1110,125.52275430092455
1111,125.52275430092455
1112,125.52275430092455
1113,125.52275430092455
1114,125.52275430092455
1115,125.52275430092455
1116,125.52275430092455
1117,125.52275430092455
1118,125.52275430092455
1119,125.52275430092455
1120,125.52275430092455
1121,125.52275430092455
1122,125.52275430092455
1123,125.52275430092455
1124,125.52275430092455
1125,125.52275430092455
1126,125.52275430092455
1127,125.52275430092455
1128,125.52275430092455
1129,125.52275430092455
1130,125.52275430092455
1131,125.52275430092455
1132,125.52275430092455
1133,125.52275430092455
1134,125.52275430092455
1135,125.52275430092455
1136,125.52275430092455
1137,125.52275430092455
1138,125.52275430092455
1139,125.52275430092455
1140,125.52275430092455
1141,125.52275430092455
1142,125.52275430092455
1143,125.52275430092455
1144,125.52275430092455
1145,125.52275430092455
1146,125.52275430092455
1147,125.52275430092455
1148,125.52275430092455
1149,125.52275430092455
1150,125.52275430092455
1151,125.52275430092455
1152,125.52275430092455
1153,125.52275430092455
1154,125.52275430092455
1155,125.52275430092455
1156,125.52275430092455
1157,125.52275430092455
1158,125.52275430092455
